csd_uid,sgc,name,area_type,year,population
5923008,23008,Port Alberni,CY,2011,17978
5923008,23008,Port Alberni,CY,2012,17882
5923008,23008,Port Alberni,CY,2013,17725
5923008,23008,Port Alberni,CY,2014,17712
5923008,23008,Port Alberni,CY,2015,17950
5923008,23008,Port Alberni,CY,2016,18284
5923008,23008,Port Alberni,CY,2017,18347
5923008,23008,Port Alberni,CY,2018,18523
5923008,23008,Port Alberni,CY,2019,18629
5923008,23008,Port Alberni,CY,2020,18767
5923008,23008,Port Alberni,CY,2021,18938
5923008,23008,Port Alberni,CY,2022,19287
5923008,23008,Port Alberni,CY,2023,19418
5923008,23008,Port Alberni,CY,2024,19526
5923008,23008,Port Alberni,CY,2025,19671
5923025,23025,Tofino,DM,2011,1947
5923025,23025,Tofino,DM,2012,1972
5923025,23025,Tofino,DM,2013,1978
5923025,23025,Tofino,DM,2014,2046
5923025,23025,Tofino,DM,2015,2063
5923025,23025,Tofino,DM,2016,2080
5923025,23025,Tofino,DM,2017,2210
5923025,23025,Tofino,DM,2018,2321
5923025,23025,Tofino,DM,2019,2519
5923025,23025,Tofino,DM,2020,2619
5923025,23025,Tofino,DM,2021,2664
5923025,23025,Tofino,DM,2022,2716
5923025,23025,Tofino,DM,2023,2734
5923025,23025,Tofino,DM,2024,2754
5923025,23025,Tofino,DM,2025,2772
5923019,23019,Ucluelet,DM,2011,1672
5923019,23019,Ucluelet,DM,2012,1642
5923019,23019,Ucluelet,DM,2013,1697
5923019,23019,Ucluelet,DM,2014,1649
5923019,23019,Ucluelet,DM,2015,1701
5923019,23019,Ucluelet,DM,2016,1808
5923019,23019,Ucluelet,DM,2017,1920
5923019,23019,Ucluelet,DM,2018,1881
5923019,23019,Ucluelet,DM,2019,1941
5923019,23019,Ucluelet,DM,2020,2060
5923019,23019,Ucluelet,DM,2021,2179
5923019,23019,Ucluelet,DM,2022,2198
5923019,23019,Ucluelet,DM,2023,2265
5923019,23019,Ucluelet,DM,2024,2372
5923019,23019,Ucluelet,DM,2025,2452
5951022,51022,Burns Lake,VL,2011,2068
5951022,51022,Burns Lake,VL,2012,2028
5951022,51022,Burns Lake,VL,2013,1982
5951022,51022,Burns Lake,VL,2014,1941
5951022,51022,Burns Lake,VL,2015,1888
5951022,51022,Burns Lake,VL,2016,1859
5951022,51022,Burns Lake,VL,2017,1874
5951022,51022,Burns Lake,VL,2018,1908
5951022,51022,Burns Lake,VL,2019,1949
5951022,51022,Burns Lake,VL,2020,1974
5951022,51022,Burns Lake,VL,2021,2004
5951022,51022,Burns Lake,VL,2022,2010
5951022,51022,Burns Lake,VL,2023,2015
5951022,51022,Burns Lake,VL,2024,2013
5951022,51022,Burns Lake,VL,2025,2007
5951013,51013,Fort St. James,DM,2011,1723
5951013,51013,Fort St. James,DM,2012,1702
5951013,51013,Fort St. James,DM,2013,1666
5951013,51013,Fort St. James,DM,2014,1719
5951013,51013,Fort St. James,DM,2015,1702
5951013,51013,Fort St. James,DM,2016,1647
5951013,51013,Fort St. James,DM,2017,1655
5951013,51013,Fort St. James,DM,2018,1653
5951013,51013,Fort St. James,DM,2019,1617
5951013,51013,Fort St. James,DM,2020,1506
5951013,51013,Fort St. James,DM,2021,1437
5951013,51013,Fort St. James,DM,2022,1455
5951013,51013,Fort St. James,DM,2023,1379
5951013,51013,Fort St. James,DM,2024,1470
5951013,51013,Fort St. James,DM,2025,1542
5951009,51009,Fraser Lake,VL,2011,1188
5951009,51009,Fraser Lake,VL,2012,1150
5951009,51009,Fraser Lake,VL,2013,1153
5951009,51009,Fraser Lake,VL,2014,1121
5951009,51009,Fraser Lake,VL,2015,1088
5951009,51009,Fraser Lake,VL,2016,1023
5951009,51009,Fraser Lake,VL,2017,1028
5951009,51009,Fraser Lake,VL,2018,995
5951009,51009,Fraser Lake,VL,2019,970
5951009,51009,Fraser Lake,VL,2020,975
5951009,51009,Fraser Lake,VL,2021,1008
5951009,51009,Fraser Lake,VL,2022,947
5951009,51009,Fraser Lake,VL,2023,981
5951009,51009,Fraser Lake,VL,2024,957
5951009,51009,Fraser Lake,VL,2025,942
5951032,51032,Granisle,VL,2011,301
5951032,51032,Granisle,VL,2012,288
5951032,51032,Granisle,VL,2013,287
5951032,51032,Granisle,VL,2014,306
5951032,51032,Granisle,VL,2015,306
5951032,51032,Granisle,VL,2016,309
5951032,51032,Granisle,VL,2017,314
5951032,51032,Granisle,VL,2018,322
5951032,51032,Granisle,VL,2019,331
5951032,51032,Granisle,VL,2020,338
5951032,51032,Granisle,VL,2021,345
5951032,51032,Granisle,VL,2022,346
5951032,51032,Granisle,VL,2023,332
5951032,51032,Granisle,VL,2024,360
5951032,51032,Granisle,VL,2025,357
5951034,51034,Houston,DM,2011,3192
5951034,51034,Houston,DM,2012,3190
5951034,51034,Houston,DM,2013,3184
5951034,51034,Houston,DM,2014,3241
5951034,51034,Houston,DM,2015,3126
5951034,51034,Houston,DM,2016,3112
5951034,51034,Houston,DM,2017,3099
5951034,51034,Houston,DM,2018,3112
5951034,51034,Houston,DM,2019,3131
5951034,51034,Houston,DM,2020,3179
5951034,51034,Houston,DM,2021,3181
5951034,51034,Houston,DM,2022,3185
5951034,51034,Houston,DM,2023,3197
5951034,51034,Houston,DM,2024,3154
5951034,51034,Houston,DM,2025,3114
5951043,51043,Smithers,T,2011,5501
5951043,51043,Smithers,T,2012,5550
5951043,51043,Smithers,T,2013,5551
5951043,51043,Smithers,T,2014,5565
5951043,51043,Smithers,T,2015,5574
5951043,51043,Smithers,T,2016,5622
5951043,51043,Smithers,T,2017,5579
5951043,51043,Smithers,T,2018,5599
5951043,51043,Smithers,T,2019,5624
5951043,51043,Smithers,T,2020,5623
5951043,51043,Smithers,T,2021,5620
5951043,51043,Smithers,T,2022,5617
5951043,51043,Smithers,T,2023,5645
5951043,51043,Smithers,T,2024,5637
5951043,51043,Smithers,T,2025,5627
5951038,51038,Telkwa,VL,2011,1387
5951038,51038,Telkwa,VL,2012,1369
5951038,51038,Telkwa,VL,2013,1384
5951038,51038,Telkwa,VL,2014,1350
5951038,51038,Telkwa,VL,2015,1361
5951038,51038,Telkwa,VL,2016,1393
5951038,51038,Telkwa,VL,2017,1433
5951038,51038,Telkwa,VL,2018,1460
5951038,51038,Telkwa,VL,2019,1483
5951038,51038,Telkwa,VL,2020,1518
5951038,51038,Telkwa,VL,2021,1543
5951038,51038,Telkwa,VL,2022,1546
5951038,51038,Telkwa,VL,2023,1551
5951038,51038,Telkwa,VL,2024,1549
5951038,51038,Telkwa,VL,2025,1544
5951007,51007,Vanderhoof,DM,2011,4569
5951007,51007,Vanderhoof,DM,2012,4574
5951007,51007,Vanderhoof,DM,2013,4587
5951007,51007,Vanderhoof,DM,2014,4594
5951007,51007,Vanderhoof,DM,2015,4595
5951007,51007,Vanderhoof,DM,2016,4630
5951007,51007,Vanderhoof,DM,2017,4575
5951007,51007,Vanderhoof,DM,2018,4547
5951007,51007,Vanderhoof,DM,2019,4573
5951007,51007,Vanderhoof,DM,2020,4531
5951007,51007,Vanderhoof,DM,2021,4537
5951007,51007,Vanderhoof,DM,2022,4549
5951007,51007,Vanderhoof,DM,2023,4563
5951007,51007,Vanderhoof,DM,2024,4553
5951007,51007,Vanderhoof,DM,2025,4545
5917015,17015,Central Saanich,DM,2011,16155
5917015,17015,Central Saanich,DM,2012,16368
5917015,17015,Central Saanich,DM,2013,16513
5917015,17015,Central Saanich,DM,2014,16709
5917015,17015,Central Saanich,DM,2015,16942
5917015,17015,Central Saanich,DM,2016,17457
5917015,17015,Central Saanich,DM,2017,17626
5917015,17015,Central Saanich,DM,2018,17832
5917015,17015,Central Saanich,DM,2019,17859
5917015,17015,Central Saanich,DM,2020,18014
5917015,17015,Central Saanich,DM,2021,17989
5917015,17015,Central Saanich,DM,2022,18171
5917015,17015,Central Saanich,DM,2023,18125
5917015,17015,Central Saanich,DM,2024,18314
5917015,17015,Central Saanich,DM,2025,18184
5917041,17041,Colwood,CY,2011,16463
5917041,17041,Colwood,CY,2012,16664
5917041,17041,Colwood,CY,2013,16838
5917041,17041,Colwood,CY,2014,16987
5917041,17041,Colwood,CY,2015,17068
5917041,17041,Colwood,CY,2016,17669
5917041,17041,Colwood,CY,2017,17949
5917041,17041,Colwood,CY,2018,18339
5917041,17041,Colwood,CY,2019,18883
5917041,17041,Colwood,CY,2020,19330
5917041,17041,Colwood,CY,2021,19798
5917041,17041,Colwood,CY,2022,20972
5917041,17041,Colwood,CY,2023,21590
5917041,17041,Colwood,CY,2024,22236
5917041,17041,Colwood,CY,2025,22794
5917040,17040,Esquimalt,DM,2011,16616
5917040,17040,Esquimalt,DM,2012,17252
5917040,17040,Esquimalt,DM,2013,17397
5917040,17040,Esquimalt,DM,2014,17762
5917040,17040,Esquimalt,DM,2015,18000
5917040,17040,Esquimalt,DM,2016,18527
5917040,17040,Esquimalt,DM,2017,18382
5917040,17040,Esquimalt,DM,2018,18606
5917040,17040,Esquimalt,DM,2019,18681
5917040,17040,Esquimalt,DM,2020,18515
5917040,17040,Esquimalt,DM,2021,18298
5917040,17040,Esquimalt,DM,2022,18759
5917040,17040,Esquimalt,DM,2023,19072
5917040,17040,Esquimalt,DM,2024,19184
5917040,17040,Esquimalt,DM,2025,19512
5917049,17049,Highlands,DM,2011,2170
5917049,17049,Highlands,DM,2012,2226
5917049,17049,Highlands,DM,2013,2244
5917049,17049,Highlands,DM,2014,2292
5917049,17049,Highlands,DM,2015,2311
5917049,17049,Highlands,DM,2016,2323
5917049,17049,Highlands,DM,2017,2409
5917049,17049,Highlands,DM,2018,2468
5917049,17049,Highlands,DM,2019,2514
5917049,17049,Highlands,DM,2020,2527
5917049,17049,Highlands,DM,2021,2581
5917049,17049,Highlands,DM,2022,2691
5917049,17049,Highlands,DM,2023,2713
5917049,17049,Highlands,DM,2024,2746
5917049,17049,Highlands,DM,2025,2753
5917044,17044,Langford,CY,2011,30183
5917044,17044,Langford,CY,2012,31733
5917044,17044,Langford,CY,2013,33173
5917044,17044,Langford,CY,2014,34320
5917044,17044,Langford,CY,2015,35618
5917044,17044,Langford,CY,2016,37313
5917044,17044,Langford,CY,2017,39577
5917044,17044,Langford,CY,2018,41639
5917044,17044,Langford,CY,2019,43502
5917044,17044,Langford,CY,2020,46333
5917044,17044,Langford,CY,2021,49199
5917044,17044,Langford,CY,2022,52484
5917044,17044,Langford,CY,2023,54732
5917044,17044,Langford,CY,2024,57567
5917044,17044,Langford,CY,2025,59664
5917042,17042,Metchosin,DM,2011,4866
5917042,17042,Metchosin,DM,2012,4928
5917042,17042,Metchosin,DM,2013,4927
5917042,17042,Metchosin,DM,2014,4890
5917042,17042,Metchosin,DM,2015,4840
5917042,17042,Metchosin,DM,2016,4901
5917042,17042,Metchosin,DM,2017,5031
5917042,17042,Metchosin,DM,2018,5196
5917042,17042,Metchosin,DM,2019,5229
5917042,17042,Metchosin,DM,2020,5203
5917042,17042,Metchosin,DM,2021,5252
5917042,17042,Metchosin,DM,2022,5329
5917042,17042,Metchosin,DM,2023,5309
5917042,17042,Metchosin,DM,2024,5336
5917042,17042,Metchosin,DM,2025,5207
5917005,17005,North Saanich,DM,2011,11211
5917005,17005,North Saanich,DM,2012,11287
5917005,17005,North Saanich,DM,2013,11365
5917005,17005,North Saanich,DM,2014,11414
5917005,17005,North Saanich,DM,2015,11396
5917005,17005,North Saanich,DM,2016,11616
5917005,17005,North Saanich,DM,2017,11678
5917005,17005,North Saanich,DM,2018,11860
5917005,17005,North Saanich,DM,2019,12041
5917005,17005,North Saanich,DM,2020,12248
5917005,17005,North Saanich,DM,2021,12623
5917005,17005,North Saanich,DM,2022,13045
5917005,17005,North Saanich,DM,2023,13209
5917005,17005,North Saanich,DM,2024,13253
5917005,17005,North Saanich,DM,2025,12986
5917030,17030,Oak Bay,DM,2011,18180
5917030,17030,Oak Bay,DM,2012,18394
5917030,17030,Oak Bay,DM,2013,18580
5917030,17030,Oak Bay,DM,2014,18648
5917030,17030,Oak Bay,DM,2015,18411
5917030,17030,Oak Bay,DM,2016,18654
5917030,17030,Oak Bay,DM,2017,18382
5917030,17030,Oak Bay,DM,2018,18405
5917030,17030,Oak Bay,DM,2019,18359
5917030,17030,Oak Bay,DM,2020,18465
5917030,17030,Oak Bay,DM,2021,18533
5917030,17030,Oak Bay,DM,2022,18815
5917030,17030,Oak Bay,DM,2023,18736
5917030,17030,Oak Bay,DM,2024,18777
5917030,17030,Oak Bay,DM,2025,18626
5917021,17021,Saanich,DM,2011,112014
5917021,17021,Saanich,DM,2012,113278
5917021,17021,Saanich,DM,2013,115057
5917021,17021,Saanich,DM,2014,116064
5917021,17021,Saanich,DM,2015,116881
5917021,17021,Saanich,DM,2016,119209
5917021,17021,Saanich,DM,2017,119841
5917021,17021,Saanich,DM,2018,120312
5917021,17021,Saanich,DM,2019,121795
5917021,17021,Saanich,DM,2020,122584
5917021,17021,Saanich,DM,2021,122889
5917021,17021,Saanich,DM,2022,124028
5917021,17021,Saanich,DM,2023,124465
5917021,17021,Saanich,DM,2024,126219
5917021,17021,Saanich,DM,2025,126011
5917010,17010,Sidney,T,2011,11268
5917010,17010,Sidney,T,2012,11428
5917010,17010,Sidney,T,2013,11442
5917010,17010,Sidney,T,2014,11611
5917010,17010,Sidney,T,2015,11733
5917010,17010,Sidney,T,2016,12004
5917010,17010,Sidney,T,2017,12193
5917010,17010,Sidney,T,2018,12354
5917010,17010,Sidney,T,2019,12382
5917010,17010,Sidney,T,2020,12531
5917010,17010,Sidney,T,2021,12614
5917010,17010,Sidney,T,2022,13060
5917010,17010,Sidney,T,2023,13197
5917010,17010,Sidney,T,2024,13301
5917010,17010,Sidney,T,2025,13445
5917052,17052,Sooke,DM,2011,11719
5917052,17052,Sooke,DM,2012,12276
5917052,17052,Sooke,DM,2013,12540
5917052,17052,Sooke,DM,2014,12857
5917052,17052,Sooke,DM,2015,13069
5917052,17052,Sooke,DM,2016,13623
5917052,17052,Sooke,DM,2017,14109
5917052,17052,Sooke,DM,2018,14485
5917052,17052,Sooke,DM,2019,14803
5917052,17052,Sooke,DM,2020,15236
5917052,17052,Sooke,DM,2021,15712
5917052,17052,Sooke,DM,2022,16432
5917052,17052,Sooke,DM,2023,16815
5917052,17052,Sooke,DM,2024,17145
5917052,17052,Sooke,DM,2025,17248
5917034,17034,Victoria,CY,2011,82464
5917034,17034,Victoria,CY,2012,83422
5917034,17034,Victoria,CY,2013,85139
5917034,17034,Victoria,CY,2014,86573
5917034,17034,Victoria,CY,2015,88248
5917034,17034,Victoria,CY,2016,90236
5917034,17034,Victoria,CY,2017,91802
5917034,17034,Victoria,CY,2018,93668
5917034,17034,Victoria,CY,2019,95789
5917034,17034,Victoria,CY,2020,96399
5917034,17034,Victoria,CY,2021,96277
5917034,17034,Victoria,CY,2022,98540
5917034,17034,Victoria,CY,2023,100558
5917034,17034,Victoria,CY,2024,103077
5917034,17034,Victoria,CY,2025,103888
5917047,17047,View Royal,T,2011,9582
5917047,17047,View Royal,T,2012,9871
5917047,17047,View Royal,T,2013,10056
5917047,17047,View Royal,T,2014,10577
5917047,17047,View Royal,T,2015,10663
5917047,17047,View Royal,T,2016,10870
5917047,17047,View Royal,T,2017,11185
5917047,17047,View Royal,T,2018,11327
5917047,17047,View Royal,T,2019,11607
5917047,17047,View Royal,T,2020,11885
5917047,17047,View Royal,T,2021,12062
5917047,17047,View Royal,T,2022,12443
5917047,17047,View Royal,T,2023,12481
5917047,17047,View Royal,T,2024,12678
5917047,17047,View Royal,T,2025,12795
5941005,41005,100 Mile House,DM,2011,1918
5941005,41005,100 Mile House,DM,2012,1922
5941005,41005,100 Mile House,DM,2013,1936
5941005,41005,100 Mile House,DM,2014,1958
5941005,41005,100 Mile House,DM,2015,1971
5941005,41005,100 Mile House,DM,2016,1983
5941005,41005,100 Mile House,DM,2017,1988
5941005,41005,100 Mile House,DM,2018,1999
5941005,41005,100 Mile House,DM,2019,2000
5941005,41005,100 Mile House,DM,2020,1987
5941005,41005,100 Mile House,DM,2021,1993
5941005,41005,100 Mile House,DM,2022,2003
5941005,41005,100 Mile House,DM,2023,2013
5941005,41005,100 Mile House,DM,2024,2022
5941005,41005,100 Mile House,DM,2025,2030
5941013,41013,Quesnel,CY,2011,10212
5941013,41013,Quesnel,CY,2012,10150
5941013,41013,Quesnel,CY,2013,10131
5941013,41013,Quesnel,CY,2014,10047
5941013,41013,Quesnel,CY,2015,10102
5941013,41013,Quesnel,CY,2016,10294
5941013,41013,Quesnel,CY,2017,10275
5941013,41013,Quesnel,CY,2018,10358
5941013,41013,Quesnel,CY,2019,10394
5941013,41013,Quesnel,CY,2020,10352
5941013,41013,Quesnel,CY,2021,10265
5941013,41013,Quesnel,CY,2022,10085
5941013,41013,Quesnel,CY,2023,10160
5941013,41013,Quesnel,CY,2024,10251
5941013,41013,Quesnel,CY,2025,10253
5941025,41025,Wells,DM,2011,247
5941025,41025,Wells,DM,2012,241
5941025,41025,Wells,DM,2013,237
5941025,41025,Wells,DM,2014,233
5941025,41025,Wells,DM,2015,228
5941025,41025,Wells,DM,2016,227
5941025,41025,Wells,DM,2017,227
5941025,41025,Wells,DM,2018,228
5941025,41025,Wells,DM,2019,228
5941025,41025,Wells,DM,2020,227
5941025,41025,Wells,DM,2021,227
5941025,41025,Wells,DM,2022,228
5941025,41025,Wells,DM,2023,229
5941025,41025,Wells,DM,2024,230
5941025,41025,Wells,DM,2025,231
5941009,41009,Williams Lake,CY,2011,11027
5941009,41009,Williams Lake,CY,2012,11100
5941009,41009,Williams Lake,CY,2013,11119
5941009,41009,Williams Lake,CY,2014,11257
5941009,41009,Williams Lake,CY,2015,11236
5941009,41009,Williams Lake,CY,2016,11176
5941009,41009,Williams Lake,CY,2017,11141
5941009,41009,Williams Lake,CY,2018,11284
5941009,41009,Williams Lake,CY,2019,11385
5941009,41009,Williams Lake,CY,2020,11323
5941009,41009,Williams Lake,CY,2021,11437
5941009,41009,Williams Lake,CY,2022,11325
5941009,41009,Williams Lake,CY,2023,11427
5941009,41009,Williams Lake,CY,2024,11342
5941009,41009,Williams Lake,CY,2025,11462
5903045,03045,Castlegar,CY,2011,7974
5903045,03045,Castlegar,CY,2012,7901
5903045,03045,Castlegar,CY,2013,7891
5903045,03045,Castlegar,CY,2014,8053
5903045,03045,Castlegar,CY,2015,8214
5903045,03045,Castlegar,CY,2016,8361
5903045,03045,Castlegar,CY,2017,8382
5903045,03045,Castlegar,CY,2018,8487
5903045,03045,Castlegar,CY,2019,8592
5903045,03045,Castlegar,CY,2020,8603
5903045,03045,Castlegar,CY,2021,8661
5903045,03045,Castlegar,CY,2022,8922
5903045,03045,Castlegar,CY,2023,9004
5903045,03045,Castlegar,CY,2024,9230
5903045,03045,Castlegar,CY,2025,9465
5903004,03004,Creston,T,2011,5359
5903004,03004,Creston,T,2012,5340
5903004,03004,Creston,T,2013,5290
5903004,03004,Creston,T,2014,5352
5903004,03004,Creston,T,2015,5407
5903004,03004,Creston,T,2016,5528
5903004,03004,Creston,T,2017,5578
5903004,03004,Creston,T,2018,5623
5903004,03004,Creston,T,2019,5649
5903004,03004,Creston,T,2020,5713
5903004,03004,Creston,T,2021,5733
5903004,03004,Creston,T,2022,5873
5903004,03004,Creston,T,2023,6002
5903004,03004,Creston,T,2024,6054
5903004,03004,Creston,T,2025,5976
5903023,03023,Kaslo,VL,2011,1040
5903023,03023,Kaslo,VL,2012,1025
5903023,03023,Kaslo,VL,2013,1011
5903023,03023,Kaslo,VL,2014,1005
5903023,03023,Kaslo,VL,2015,999
5903023,03023,Kaslo,VL,2016,999
5903023,03023,Kaslo,VL,2017,1015
5903023,03023,Kaslo,VL,2018,1033
5903023,03023,Kaslo,VL,2019,1049
5903023,03023,Kaslo,VL,2020,1064
5903023,03023,Kaslo,VL,2021,1077
5903023,03023,Kaslo,VL,2022,1096
5903023,03023,Kaslo,VL,2023,1118
5903023,03023,Kaslo,VL,2024,1136
5903023,03023,Kaslo,VL,2025,1141
5903050,03050,Nakusp,VL,2011,1586
5903050,03050,Nakusp,VL,2012,1583
5903050,03050,Nakusp,VL,2013,1580
5903050,03050,Nakusp,VL,2014,1595
5903050,03050,Nakusp,VL,2015,1619
5903050,03050,Nakusp,VL,2016,1637
5903050,03050,Nakusp,VL,2017,1698
5903050,03050,Nakusp,VL,2018,1692
5903050,03050,Nakusp,VL,2019,1717
5903050,03050,Nakusp,VL,2020,1657
5903050,03050,Nakusp,VL,2021,1640
5903050,03050,Nakusp,VL,2022,1667
5903050,03050,Nakusp,VL,2023,1702
5903050,03050,Nakusp,VL,2024,1730
5903050,03050,Nakusp,VL,2025,1740
5903015,03015,Nelson,CY,2011,10420
5903015,03015,Nelson,CY,2012,10398
5903015,03015,Nelson,CY,2013,10551
5903015,03015,Nelson,CY,2014,10575
5903015,03015,Nelson,CY,2015,10826
5903015,03015,Nelson,CY,2016,10989
5903015,03015,Nelson,CY,2017,11097
5903015,03015,Nelson,CY,2018,11303
5903015,03015,Nelson,CY,2019,11508
5903015,03015,Nelson,CY,2020,11537
5903015,03015,Nelson,CY,2021,11586
5903015,03015,Nelson,CY,2022,11585
5903015,03015,Nelson,CY,2023,11914
5903015,03015,Nelson,CY,2024,12110
5903015,03015,Nelson,CY,2025,12126
5903032,03032,New Denver,VL,2011,505
5903032,03032,New Denver,VL,2012,496
5903032,03032,New Denver,VL,2013,487
5903032,03032,New Denver,VL,2014,484
5903032,03032,New Denver,VL,2015,483
5903032,03032,New Denver,VL,2016,483
5903032,03032,New Denver,VL,2017,486
5903032,03032,New Denver,VL,2018,490
5903032,03032,New Denver,VL,2019,492
5903032,03032,New Denver,VL,2020,494
5903032,03032,New Denver,VL,2021,496
5903032,03032,New Denver,VL,2022,506
5903032,03032,New Denver,VL,2023,516
5903032,03032,New Denver,VL,2024,524
5903032,03032,New Denver,VL,2025,527
5903011,03011,Salmo,VL,2011,1168
5903011,03011,Salmo,VL,2012,1171
5903011,03011,Salmo,VL,2013,1151
5903011,03011,Salmo,VL,2014,1242
5903011,03011,Salmo,VL,2015,1158
5903011,03011,Salmo,VL,2016,1174
5903011,03011,Salmo,VL,2017,1203
5903011,03011,Salmo,VL,2018,1153
5903011,03011,Salmo,VL,2019,1193
5903011,03011,Salmo,VL,2020,1213
5903011,03011,Salmo,VL,2021,1171
5903011,03011,Salmo,VL,2022,1238
5903011,03011,Salmo,VL,2023,1253
5903011,03011,Salmo,VL,2024,1300
5903011,03011,Salmo,VL,2025,1310
5903027,03027,Silverton,VL,2011,196
5903027,03027,Silverton,VL,2012,195
5903027,03027,Silverton,VL,2013,195
5903027,03027,Silverton,VL,2014,195
5903027,03027,Silverton,VL,2015,197
5903027,03027,Silverton,VL,2016,198
5903027,03027,Silverton,VL,2017,196
5903027,03027,Silverton,VL,2018,194
5903027,03027,Silverton,VL,2019,191
5903027,03027,Silverton,VL,2020,188
5903027,03027,Silverton,VL,2021,185
5903027,03027,Silverton,VL,2022,188
5903027,03027,Silverton,VL,2023,192
5903027,03027,Silverton,VL,2024,195
5903027,03027,Silverton,VL,2025,196
5903019,03019,Slocan,VL,2011,300
5903019,03019,Slocan,VL,2012,299
5903019,03019,Slocan,VL,2013,299
5903019,03019,Slocan,VL,2014,299
5903019,03019,Slocan,VL,2015,300
5903019,03019,Slocan,VL,2016,302
5903019,03019,Slocan,VL,2017,319
5903019,03019,Slocan,VL,2018,339
5903019,03019,Slocan,VL,2019,357
5903019,03019,Slocan,VL,2020,375
5903019,03019,Slocan,VL,2021,391
5903019,03019,Slocan,VL,2022,449
5903019,03019,Slocan,VL,2023,464
5903019,03019,Slocan,VL,2024,492
5903019,03019,Slocan,VL,2025,488
5935010,35010,Kelowna,CY,2011,120013
5935010,35010,Kelowna,CY,2012,121824
5935010,35010,Kelowna,CY,2013,123677
5935010,35010,Kelowna,CY,2014,126400
5935010,35010,Kelowna,CY,2015,129504
5935010,35010,Kelowna,CY,2016,133381
5935010,35010,Kelowna,CY,2017,136388
5935010,35010,Kelowna,CY,2018,140289
5935010,35010,Kelowna,CY,2019,144178
5935010,35010,Kelowna,CY,2020,147826
5935010,35010,Kelowna,CY,2021,151516
5935010,35010,Kelowna,CY,2022,155921
5935010,35010,Kelowna,CY,2023,160320
5935010,35010,Kelowna,CY,2024,164947
5935010,35010,Kelowna,CY,2025,167654
5935016,35016,Lake Country,DM,2011,11972
5935016,35016,Lake Country,DM,2012,12248
5935016,35016,Lake Country,DM,2013,12346
5935016,35016,Lake Country,DM,2014,12747
5935016,35016,Lake Country,DM,2015,13066
5935016,35016,Lake Country,DM,2016,13548
5935016,35016,Lake Country,DM,2017,14224
5935016,35016,Lake Country,DM,2018,14913
5935016,35016,Lake Country,DM,2019,15398
5935016,35016,Lake Country,DM,2020,15924
5935016,35016,Lake Country,DM,2021,16513
5935016,35016,Lake Country,DM,2022,17125
5935016,35016,Lake Country,DM,2023,17396
5935016,35016,Lake Country,DM,2024,17563
5935016,35016,Lake Country,DM,2025,17637
5935018,35018,Peachland,DM,2011,5271
5935018,35018,Peachland,DM,2012,5179
5935018,35018,Peachland,DM,2013,5236
5935018,35018,Peachland,DM,2014,5333
5935018,35018,Peachland,DM,2015,5505
5935018,35018,Peachland,DM,2016,5599
5935018,35018,Peachland,DM,2017,5605
5935018,35018,Peachland,DM,2018,5648
5935018,35018,Peachland,DM,2019,5695
5935018,35018,Peachland,DM,2020,5840
5935018,35018,Peachland,DM,2021,5953
5935018,35018,Peachland,DM,2022,6103
5935018,35018,Peachland,DM,2023,6145
5935018,35018,Peachland,DM,2024,6173
5935018,35018,Peachland,DM,2025,6302
5935029,35029,West Kelowna,CY,2011,31466
5935029,35029,West Kelowna,CY,2012,31791
5935029,35029,West Kelowna,CY,2013,32347
5935029,35029,West Kelowna,CY,2014,32776
5935029,35029,West Kelowna,CY,2015,33357
5935029,35029,West Kelowna,CY,2016,34040
5935029,35029,West Kelowna,CY,2017,34697
5935029,35029,West Kelowna,CY,2018,35404
5935029,35029,West Kelowna,CY,2019,35961
5935029,35029,West Kelowna,CY,2020,36794
5935029,35029,West Kelowna,CY,2021,37568
5935029,35029,West Kelowna,CY,2022,39048
5935029,35029,West Kelowna,CY,2023,39873
5935029,35029,West Kelowna,CY,2024,40279
5935029,35029,West Kelowna,CY,2025,40274
5939007,39007,Golden,T,2011,3796
5939007,39007,Golden,T,2012,3774
5939007,39007,Golden,T,2013,3784
5939007,39007,Golden,T,2014,3772
5939007,39007,Golden,T,2015,3823
5939007,39007,Golden,T,2016,3882
5939007,39007,Golden,T,2017,3946
5939007,39007,Golden,T,2018,4004
5939007,39007,Golden,T,2019,4071
5939007,39007,Golden,T,2020,4116
5939007,39007,Golden,T,2021,4187
5939007,39007,Golden,T,2022,4296
5939007,39007,Golden,T,2023,4390
5939007,39007,Golden,T,2024,4431
5939007,39007,Golden,T,2025,4433
5939019,39019,Revelstoke,CY,2011,7328
5939019,39019,Revelstoke,CY,2012,7332
5939019,39019,Revelstoke,CY,2013,7416
5939019,39019,Revelstoke,CY,2014,7494
5939019,39019,Revelstoke,CY,2015,7630
5939019,39019,Revelstoke,CY,2016,7953
5939019,39019,Revelstoke,CY,2017,8066
5939019,39019,Revelstoke,CY,2018,8233
5939019,39019,Revelstoke,CY,2019,8598
5939019,39019,Revelstoke,CY,2020,8680
5939019,39019,Revelstoke,CY,2021,8696
5939019,39019,Revelstoke,CY,2022,8704
5939019,39019,Revelstoke,CY,2023,8889
5939019,39019,Revelstoke,CY,2024,9358
5939019,39019,Revelstoke,CY,2025,9464
5939032,39032,Salmon Arm,CY,2011,17660
5939032,39032,Salmon Arm,CY,2012,17558
5939032,39032,Salmon Arm,CY,2013,17587
5939032,39032,Salmon Arm,CY,2014,17718
