geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,note
7822,Stikine,Locality,-131.8018381956,56.6997595247,Stikine,Locality,59490219,74,contains,0.0,5949041,Kitimat-Stikine D,Regional district electoral area,74,contains,0.0,no,,,,,,,74,da,"2021 Census, dissemination area",high,da,59490219,11,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
65389,Stikine River 7,Indian Reserve,-131.1754886687,57.8928450821,Stikine River 7,Indian Reserve-Réserve indienne,59490219,74,contains,0.0,5949041,Kitimat-Stikine D,Regional district electoral area,74,contains,0.0,no,,,,,,,74,da,"2021 Census, dissemination area",high,da,59490219,11,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64770,Tahltan 1,Indian Reserve,-130.9852108804,58.0164613105,Tahltan 1,Indian Reserve-Réserve indienne,59490201,326,contains,0.0,5949846,Tahltan 1,Indian reserve,0,nearest-name,118.6,yes,,,,,,,0,csd,"2021 Census, census subdivision",medium,csd,5949846,0,,,FALSE,TRUE,"the point lies 119 m outside the same-named census subdivision, inside Kitimat-Stikine F; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Tahltan 1 itself"
65787,Tahltan 10,Indian Reserve,-130.7958333328,58.0619444424,Tahltan 10,Indian Reserve-Réserve indienne,59490201,326,contains,0.0,5949038,Kitimat-Stikine F,Regional district electoral area,326,contains,0.0,no,,,,,,,326,da,"2021 Census, dissemination area",high,da,59490201,12,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64813,Tatcho Creek 11,Indian Reserve,-130.1518680665,58.3831472386,Tatcho Creek 11,Indian Reserve-Réserve indienne,59490201,326,contains,0.0,5949038,Kitimat-Stikine F,Regional district electoral area,326,contains,0.0,no,,,,,,,326,da,"2021 Census, dissemination area",high,da,59490201,12,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
66441,Tatl'ah 13,Indian Reserve,-130.0083333338,58.4430555535,Tatl'ah 13,Indian Reserve-Réserve indienne,59490201,326,contains,0.0,5949038,Kitimat-Stikine F,Regional district electoral area,326,contains,0.0,no,,,,,,,326,da,"2021 Census, dissemination area",high,da,59490201,12,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
40274,Tatogga,Locality,-129.990717865,57.7345261299,Tatogga,Locality,59490219,74,contains,0.0,5949041,Kitimat-Stikine D,Regional district electoral area,74,contains,0.0,no,,,,,,,74,da,"2021 Census, dissemination area",high,da,59490219,11,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
35678,Telegraph Creek,Community,-131.1595825006,57.9031706682,Telegraph Creek,Community,59490219,74,contains,0.0,5949847,Telegraph Creek,Indian reserve,51,nearest-name,253.7,yes,,,,,,,51,csd,"2021 Census, census subdivision",medium,csd,5949847,0,,,FALSE,TRUE,"the point lies 254 m outside the same-named census subdivision, inside Kitimat-Stikine D; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Telegraph Creek itself"
64824,Telegraph Creek 6,Indian Reserve,-131.1685443507,57.8997897577,Telegraph Creek 6,Indian Reserve-Réserve indienne,59490219,74,contains,0.0,5949041,Kitimat-Stikine D,Regional district electoral area,74,contains,0.0,no,,,,,,,74,da,"2021 Census, dissemination area",high,da,59490219,11,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64823,Telegraph Creek 6A,Indian Reserve,-131.1685443507,57.8997897577,Telegraph Creek 6A,Indian Reserve-Réserve indienne,59490219,74,contains,0.0,5949041,Kitimat-Stikine D,Regional district electoral area,74,contains,0.0,no,,,,,,,74,da,"2021 Census, dissemination area",high,da,59490219,11,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64886,Tsaytut Island 1C,Indian Reserve,-126.8016430476,56.0998200561,Tsaytut Island 1C,Indian Reserve-Réserve indienne,59570228,25,contains,0.0,5957022,Stikine Region,Regional district electoral area,424,contains,0.0,no,,,,,,,25,da,"2021 Census, dissemination area",high,da,59570228,43,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64898,Tsupmeet (Patcha Creek) 5,Indian Reserve,-126.8752600294,56.1775980956,Tsupmeet (Patcha Creek) 5,Indian Reserve-Réserve indienne,59570228,25,contains,0.0,5957022,Stikine Region,Regional district electoral area,424,contains,0.0,no,,,,,,,25,da,"2021 Census, dissemination area",high,da,59570228,43,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
1449,Altona,Community,-120.8888124008,56.8923647278,Altona,Community,59550224,763,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,763,da,"2021 Census, dissemination area",high,da,59550224,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
9236,Arras,Community,-120.5347375396,55.7498919951,Arras,Community,59550137,377,contains,0.0,5955021,Peace River D,Regional district electoral area,4793,contains,0.0,no,,,,,,,377,da,"2021 Census, dissemination area",high,da,59550137,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
9842,Attachie,Locality,-121.4181209504,56.2165561408,Attachie,Locality,59550120,648,contains,0.0,5955023,Peace River E,Regional district electoral area,2660,contains,0.0,no,,,,,,,648,da,"2021 Census, dissemination area",high,da,59550120,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
11039,Baldonnel,Community,-120.6892449004,56.2165314782,Baldonnel,Community,59550243,411,contains,0.0,5955042,Peace River C,Regional district electoral area,5947,contains,0.0,no,,,,,,,411,da,"2021 Census, dissemination area",high,da,59550243,1,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
12572,Bear Flat,Locality,-121.2347833012,56.2832260902,Bear Flat,Locality,59550227,477,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,477,da,"2021 Census, dissemination area",high,da,59550227,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
63401,Beaton River 204 (North Half),Indian Reserve,-120.8097845144,56.7346278406,Beaton River 204 (North Half),Indian Reserve-Réserve indienne,59550220,502,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,502,da,"2021 Census, dissemination area",high,da,59550220,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
63383,Beaton River 204 (South Half),Indian Reserve,-120.8097840877,56.72351653,Beaton River 204 (South Half),Indian Reserve-Réserve indienne,59550220,502,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,502,da,"2021 Census, dissemination area",high,da,59550220,5,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
2747,Beatton Ranch,Locality,-122.5848512354,56.7332177886,Beatton Ranch,Locality,59550251,449,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,449,da,"2021 Census, dissemination area",high,da,59550251,19,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
4263,Beryl Prairie,Locality,-122.0348053901,56.0832132738,Beryl Prairie,Locality,59550118,428,contains,0.0,5955025,Hudson's Hope,District municipality,841,contains,0.0,no,Hudson's Hope,District municipality,993,2021,1019,2025,428,da,"2021 Census, dissemination area",high,da,59550118,1,14891,Hudson's Hope,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Hudson's Hope)"
35920,Bessborough,Locality,-120.5014053649,55.8165601241,Bessborough,Locality,59550169,654,contains,0.0,5955021,Peace River D,Regional district electoral area,4793,contains,0.0,no,,,,,,,654,da,"2021 Census, dissemination area",high,da,59550169,4,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
64812,Blueberry River 205,Indian Reserve,-121.1014615504,56.7165685535,Blueberry River 205,Indian Reserve-Réserve indienne,59550223,472,contains,0.0,5955803,Blueberry River 205,Indian reserve,145,nearest-name,495.3,yes,,,,,,,145,csd,"2021 Census, census subdivision",medium,csd,5955803,0,,,FALSE,TRUE,"the point lies 495 m outside the same-named census subdivision, inside Peace River B; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Blueberry River 205 itself"
306,Boring Ranch,Locality,-122.7015310593,56.9498869069,Boring Ranch,Locality,59550251,449,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,449,da,"2021 Census, dissemination area",high,da,59550251,19,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
584,Brady Ranch,Locality,-122.6291666674,56.8263888859,Brady Ranch,Locality,59550251,449,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,449,da,"2021 Census, dissemination area",high,da,59550251,19,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
777,Briar Ridge,Locality,-120.0347200819,55.7832315454,Briar Ridge,Locality,59550165,456,contains,0.0,5955021,Peace River D,Regional district electoral area,4793,contains,0.0,no,,,,,,,456,da,"2021 Census, dissemination area",high,da,59550165,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
39718,Buckinghorse River,Community,-122.8534789007,57.3868223561,Buckinghorse River,Community,59550251,449,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,449,da,"2021 Census, dissemination area",high,da,59550251,19,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
38551,Buick,Community,-121.2777473002,56.7585595783,Buick,Community,59550223,472,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,472,da,"2021 Census, dissemination area",high,da,59550223,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
38344,Cecil Lake,Community,-120.5638538,56.3047011284,Cecil Lake,Community,59550218,421,contains,0.0,5955040,Peace River B,Regional district electoral area,5379,contains,0.0,no,,,,,,,421,da,"2021 Census, dissemination area",high,da,59550218,1,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
38345,Charlie Lake,Community,-120.9674031001,56.2822206577,Charlie Lake,Community,59550213,855,contains,0.0,5955042,Peace River C,Regional district electoral area,5947,contains,0.0,no,,,,,,,855,da,"2021 Census, dissemination area",high,da,59550213,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
37727,Chetwynd,District Municipality,-121.6383333337,55.6958333309,Chetwynd,District Municipality (1),59550136,411,contains,0.0,5955010,Chetwynd,District municipality,2302,contains,0.0,yes,Chetwynd,District municipality,2420,2021,2484,2025,2420,municipal,"BC Stats population estimate, July 1 2021",high,csd,5955010,0,,,FALSE,TRUE,"this is the population of the municipality of Chetwynd itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,302)"
2530,Clairmont,Community,-120.9003361999,56.253701578,Clairmont,Community,59550242,454,contains,0.0,5955042,Peace River C,Regional district electoral area,5947,contains,0.0,no,,,,,,,454,da,"2021 Census, dissemination area",high,da,59550242,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
