geoname_id,bc_geographic_name,geoname_type,lat,lon,place_population,cd_uid,district,district_label,basin_district,basin_district_label,basin,basin_label,basin_hub,is_hub,basin_access,place_access,assigned_by,hub_distance_km
20648,Southbank,Community,54.0229100,-125.7638500,530,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,23.1
17576,Takysie Lake,Locality,53.8831347,-125.8681908,530,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,39.2
64857,Western Island 14,Indian Reserve,53.9331376,-125.6848532,530,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,33.4
64814,Poison Creek 17,Indian Reserve,54.2331401,-125.7848676,442,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,1.4
65848,Felix George 7,Indian Reserve,54.1130556,-126.7516667,437,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,65.6
10857,Colleymount,Locality,54.0331329,-126.1515391,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,33.4
65843,Gaichbin 8,Indian Reserve,54.0227778,-126.6775000,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,63.8
65822,Klagookchew 9,Indian Reserve,54.0164598,-126.6348877,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,61.5
5592,Marilla,Locality,53.6997995,-125.8515170,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,59.3
27197,Noralee,Locality,53.9831287,-126.4348799,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,51.6
25708,Ootsa Lake,Locality,53.7997981,-126.0515272,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,51.4
8710,Streatham,Locality,53.8331293,-126.2515350,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,54.4
54790,Tetachuk,Locality,53.2664586,-126.0681753,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,remote,zone:ootsa-south,109.0
65847,Tsichgass 10,Indian Reserve,54.0497959,-126.4515496,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,49.1
65105,Ulkatcho 5,Indian Reserve,53.0664569,-126.0348339,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,remote,zone:ootsa-south,130.6
65108,Ulkatcho 6,Indian Reserve,53.0497951,-125.6348203,422,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,remote,zone:ootsa-south,131.5
38781,Perow,Community,54.5177778,-126.4433333,399,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,54.4
20985,Topley,Community,54.5044100,-126.2979000,399,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,46.1
40943,Wiley,Community,54.5152568,-126.3358621,399,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,48.7
64887,Bihl' K' A 18,Indian Reserve,55.0019444,-125.3836111,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,89.2
60070,Dzin Tl'At 46,Indian Reserve,54.7630556,-125.4016667,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,63.7
60023,Ihch'Az Uz Ta Tsoh 44,Indian Reserve,54.5883333,-125.1225000,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,57.5
961,Leo Creek,Community,55.0829995,-125.5473193,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,95.8
60020,Nak'a Lat 39,Indian Reserve,54.7000000,-125.2250000,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,62.8
64940,Nan Tl'At 13,Indian Reserve,54.5072222,-125.1919444,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,48.2
60161,O K'Ay Wha Cho 26,Indian Reserve,54.9375000,-125.2777778,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,84.7
60021,Skooby Island 48,Indian Reserve,54.5752778,-125.2450000,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,51.0
60006,Ta Duhl' 36,Indian Reserve,54.6000000,-125.4500000,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,45.9
60089,Teh Noo'n Che 49,Indian Reserve,55.0797222,-125.5511111,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,95.4
64937,Ucausley 16,Indian Reserve,54.5747222,-125.1619444,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,54.7
64946,Ye Koos Lee 11,Indian Reserve,54.5833333,-125.2602778,373,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,51.0
63902,Augier Lake 22,Indian Reserve,54.4422222,-125.6197222,364,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,25.4
63921,Pendleton Bay,Locality,54.5166667,-125.7119444,364,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,32.0
63901,Pinkut Lake 23,Indian Reserve,54.4166667,-125.6819444,364,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,21.4
13212,Decker Lake,Community,54.2942455,-125.8335698,340,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,8.4
15231,Palling,Community,54.3520557,-125.9127776,340,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,16.6
3557,Forestdale,Locality,54.4138889,-126.1944444,306,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,34.6
65845,Foxy Creek 6,Indian Reserve,54.3331368,-126.1415499,306,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,27.0
65840,Maxan Creek 5,Indian Reserve,54.3331368,-126.1415499,306,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,27.0
65844,Maxan Lake 3,Indian Reserve,54.3442476,-126.1709957,306,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,29.3
21815,Rose Lake,Community,54.3998056,-126.0348822,306,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,25.7
64881,Chapel Park 28,Indian Reserve,54.1666667,-125.5000000,254,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,18.6
16265,Sheraton,Community,54.1664766,-125.4681878,254,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,20.5
64818,Sheraton Creek 19,Indian Reserve,54.1831432,-125.4848557,254,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,18.9
19966,Tintagel,Community,54.2042296,-125.6029551,254,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,10.9
7759,Stellako,Community,54.0631563,-124.9114935,189,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,58.6
64916,Stellaquo (Stella) 1,Indian Reserve,54.0498154,-124.9181651,189,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,58.7
65849,Palling 1,Indian Reserve,54.3331396,-125.9182091,92,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,15.2
54808,Wet'suwet'en Village,Community,54.3277802,-125.8826951,92,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,13.3
64817,Cheslatta 1,Indian Reserve,53.9498037,-125.7515227,49,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,31.2
64815,Burns Lake 18,Indian Reserve,54.2331403,-125.7682003,33,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,0.4
64816,Poison Creek 17A,Indian Reserve,54.2164732,-125.7848669,10,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,2.0
64859,Skins Lake 16A,Indian Reserve,53.9998024,-125.9015295,10,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,27.1
37801,Broman Lake,Locality,54.4164712,-126.1348861,5,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,31.7
65842,Duncan Lake 2,Indian Reserve,54.4331381,-126.1348868,5,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,32.9
64828,Babine Lake 21B,Indian Reserve,54.4831449,-125.6515391,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,29.1
18268,Donald Landing,Community,54.4909200,-125.6479500,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,29.9
64862,Eastern Island 13,Indian Reserve,53.9331379,-125.6681860,,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,33.6
12425,Grassy Plains,Locality,53.9664688,-125.8848611,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,30.4
64861,Isaac (Gale Lake) 8,Indian Reserve,53.9845199,-126.2570963,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,42.2
65824,Maxan Lake 4,Indian Reserve,54.3194444,-126.1138889,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,24.8
64919,Skins Lake 16B,Indian Reserve,53.9498049,-125.6515194,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,32.0
65846,Tatla West 11,Indian Reserve,53.9872946,-126.4987711,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,55.0
65825,Tatla't East 2,Indian Reserve,53.9872947,-126.4890485,0,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,54.4
64856,Uncha Lake 13A,Indian Reserve,53.9331379,-125.6681860,,5951,bulkley-nechako,Bulkley-Nechako,bulkley-nechako,Bulkley-Nechako,burns-lake,Lakes District,Burns Lake,FALSE,road,road,nearest,33.6
27623,Ashcroft,Village,50.7213889,-121.2836111,1705,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,10.4
27638,Cache Creek,Village,50.8119444,-121.3233333,999,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,TRUE,road,road,hub,0.0
29466,Clinton,Village,51.0916667,-121.5866667,659,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,36.2
30638,70 Mile House,Community,51.3039713,-121.3964139,520,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,54.9
64508,Copper Johnny Meadow 8,Indian Reserve,51.3831594,-121.7513071,520,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,70.2
64510,Fish Lake 5,Indian Reserve,51.4831578,-121.9679838,520,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,87.1
64509,Spilmouse 4,Indian Reserve,51.4498238,-122.0013173,520,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,85.3
64507,Tinmusket 5A,Indian Reserve,51.3831622,-121.5012988,520,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,64.7
64523,Toby Lake 6,Indian Reserve,51.3831609,-121.6179694,520,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,66.8
332,Boston Flats,Locality,50.7664934,-121.3012751,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,5.3
65601,Cheetsum's Farm 1,Indian Reserve,50.6831593,-121.3179401,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,14.3
65593,Mauvais Rocher 5,Indian Reserve,50.7831625,-121.0846018,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,17.1
65659,South Nepa 7,Indian Reserve,50.6331596,-121.2679371,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,20.3
65538,Spatsum 11,Indian Reserve,50.5664923,-121.2846025,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,27.4
65535,Spatsum 11A,Indian Reserve,50.5831589,-121.3012702,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,25.5
15889,Walhachin,Community,50.7543390,-120.9899160,519,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,24.3
17180,Savona,Community,50.7529916,-120.8426749,499,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,34.4
29257,Chasm,Locality,51.2164945,-121.4846269,382,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,46.4
65171,Hihium Lake 6,Indian Reserve,51.0664971,-121.1512784,382,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,30.8
65173,Hihium Lake 6A,Indian Reserve,51.0664971,-121.1512784,382,5933,thompson-nicola,Thompson-Nicola,thompson-nicola,Thompson-Nicola,cache-creek,"Cache Creek, Ashcroft & Clinton",Cache Creek,FALSE,road,road,nearest,30.8
